Point_X,Point_Y,HandTra,HandVel,HandAcc,ElbowTra,ElbowVel,ElbowAcc,ShoulderTra,ShoulderVel,ShoulderAcc,TimeRe,BR,Tlh,Tlt,BI,DA,DP,PC
0.920392,0.109352,0.926787895260191,0.00137469568792463,-0.0377907769319035,122.447247646457,0.204544298668518,0.605613254003915,58.9055632345881,-1.07917651406173,84.6698486023527,0,0.00557415483741983,0.00168069508004075,0.00362050555713381,0.00189259714239324,0.00212486831937032,0.00322353269961297,0.00125541570768646
0.919987142796557,0.109342977370814,0.926784024741118,0.000951442747424747,-0.0494038119303654,122.447404289801,0.221738509593431,-6.44861229358614,58.9021443675125,-0.842296969497039,94.7667803593417,0.00334448160535117,0.00620236672677761,0.00160954166498355,0.00364448076258649,0.00185832231057462,0.0020366663180152,0.00354878409353034,0.00135017366955225
0.919905404140701,0.109340458143739,0.926781519946721,0.000775245736279206,-0.0586012655973898,122.447511692726,0.22359879075352,-13.66660543054,58.899561098788,-0.567327440518794,101.497797669074,0.00668896321070234,0.00734433956672665,0.00167212211148426,0.00362007606371341,0.00180561119040733,0.00202941176331221,0.00393083852875583,0.00157847992859833
0.920026271554396,0.109342458083522,0.926780436841684,0.00080645571546631,-0.0648966811245312,122.447554519837,0.209834638082788,-20.7523301304659,58.8978560579508,-0.26456752148234,104.744861855201,0.0100334448160535,0.00889575696530751,0.00184752240939278,0.0035384313834904,0.00174157585099044,0.00211061136425383,0.00432044306493209,0.00191723979428553
0.920229232559609,0.109346992954908,0.926780831390692,0.00100542374596436,-0.067803601703344,122.447517435745,0.18015554751524,-27.4097503669721,58.8970718745372,0.0556831932569795,104.389934241373,0.0133779264214047,0.0107015916831003,0.00209919176843947,0.00339844101173708,0.00167582149697022,0.00227445693698172,0.00466681892121104,0.00233212568446351
0.920393774834299,0.109352078523747,0.926782759558308,0.00133250087333649,-0.0668355709170914,122.447385105059,0.134271016510673,-33.3428301521347,58.8972511780079,0.383125108552271,100.314976481679,0.0167224080267559,0.0125673516388173,0.002380596249949,0.00320768233573732,0.00161874106695816,0.00250293130662138,0.00492420019431361,0.00278039926136193
0.920434793623474,0.109355981532988,0.926786249805993,0.00174453925778125,-0.0615950412670967,122.447143031087,0.0722368631401268,-38.2642647542984,58.8984194726527,0.707278965819214,92.4769520591675,0.020066889632107,0.0142852255804984,0.00264324057223614,0.00298152302634863,0.00157929545697563,0.00276937337972755,0.00505987744870882,0.00321656747786949
0.920401909265096,0.109357923688478,0.92679122594645,0.0021850778698218,-0.052022761931085,122.446779908344,-0.00457335144279739,-41.919971699385,58.9005371018225,1.01698189064416,81.1182049340715,0.0234113712374582,0.0156541187251336,0.00284348424658787,0.00274189302930765,0.00156334729916934,0.0030423083907342,0.00505891449271265,0.00359609361791568
0.92037422712229,0.10935740263281,0.926797584045793,0.00259550331351064,-0.0381520767574086,122.446285260004,-0.0944350146156847,-44.0670083707517,58.9035474598727,1.30096045621976,66.5556818402436,0.0267558528428094,0.0165091743506251,0.00294961887151475,0.00251402015470567,0.00157234553172827,0.00329098596289744,0.00492721814842262,0.0038811410435583
0.920378485356551,0.109354917713061,0.926805161502275,0.00293799009925046,-0.0202654336221895,122.445650040159,-0.194850619253107,-44.5288706006504,58.9073641334887,1.54900803248615,49.2445162136137,0.0301003344481605,0.0167409161747614,0.00294580506225978,0.00232361479964524,0.00160299340887225,0.00348933302007688,0.00469094602580228,0.00404368017484648
0.920392361958532,0.109351906722121,0.926813740750369,0.00319418802286252,0.0011213429633372,122.444866543488,-0.302598562413402,-43.1912984158426,58.9118727836855,1.75191744560645,29.7693032687565,0.0334448160535117,0.016313722889003,0.00283415170391782,0.00219301658701947,0.00164775435651796,0.00361982657459089,0.00439279467391968,0.00406898452877497
0.920397178134621,0.109349730950583,0.926823083214404,0.00334882908004379,0.0253987579446745,122.443928051555,-0.414206559780058,-39.9767227244783,58.9169498713253,1.90125759287545,8.75499619219645,0.0367892976588629,0.0152724821845178,0.00263345374612666,0.00213804515175473,0.00169625421488123,0.00367532623878419,0.00408530034953976,0.0039570350651667
0.920394288149076,0.109349343825038,0.926832881935128,0.00339508485885634,0.0516508099963987,122.442831231181,-0.525395941784748,-34.9317033978296,58.9224424509543,1.99126714463237,-13.0454275283901,0.040133779264214,0.0137393932044869,0.00237549431973461,0.00216578331452378,0.00173719804179167,0.00365897177258426,0.0038227499182205,0.00372240746942956
0.920389429234419,0.109351515063093,0.926842813044117,0.00332697118801416,0.0788859677855182,122.441573752044,-0.631699293125828,-28.1361369939049,58.9281905684893,2.01693321539882,-34.8495638103069,0.0434782608695652,0.011901464280609,0.00209963566515929,0.00227336706473159,0.00176049700387592,0.00358251511974447,0.00365264918074824,0.00339290444261664
0.920385510689119,0.109355271710772,0.92685252521085,0.00311821449932423,0.105994557818442,122.440157802397,-0.728528279787423,-19.7701400207772,58.934027465601,1.97599750045066,-55.8660874174608,0.0468227424749164,0.00998728239369702,0.00184622288287464,0.00244820099796869,0.00175925268367633,0.00346326855942963,0.00360791582689305,0.00300653102341979
0.920382905260685,0.109358077815457,0.926861642472642,0.0027243471768698,0.131760940447122,122.438589623733,-0.811186130118177,-10.1037249775846,58.9397802811938,1.86867254915707,-75.2956746721563,0.0501672240802676,0.00823843505699623,0.00165031762966862,0.00266953079301041,0.00173116388018265,0.00332035511731219,0.00370150085274237,0.00260751558865095
0.920381684787467,0.109358253575915,0.926869788806033,0.00214300598037668,0.154984120403522,122.436878248763,-0.875166152765832,0.559766680218113,58.9452790130944,1.69637395059842,-92.3704424912515,0.0535117056856187,0.00687538494372248,0.00153626402435716,0.00291154803456905,0.0016790699934004,0.00317078088410965,0.00392432470148333,0.00224094456591211
0.9203811943752,0.109357258774577,0.926876590985353,0.00151906544276831,0.17452647727637,122.435041828934,-0.916629572430697,11.813175888562,58.9503642509113,1.46435918069228,-106.431772495508,0.0568561872909699,0.00607054701360588,0.00151476587594142,0.00314652731117967,0.00161068006144745,0.00302675578645795,0.00424634683606487,0.00194846738913101
0.920380675989234,0.109357106605569,0.926881678389626,0.00102898344555727,0.189277129928328,122.433100958244,-0.931947072433725,23.2251745062267,58.9548801079691,1.17885487943775,-116.853971748791,0.0602006688963211,0.00592059029166686,0.00158170676948332,0.00334939005485778,0.0015372035563735,0.00289360731030054,0.00462195910942237,0.00176253721760552
0.92038031550433,0.109357645592393,0.926884715931706,0.000847586299115608,0.198357714199954,122.431084761701,-0.918656223836363,34.3318819642551,58.9586927882681,0.848618726956041,-123.178464833937,0.0635451505016722,0.00643434350976945,0.00171977226805118,0.00350074117023384,0.00147162772491798,0.00277007621861142,0.00499663499172437,0.00170329060035803
0.920381109261794,0.109356865647414,0.926885399044132,0.00114827481490381,0.201089566458521,122.429029690702,-0.875296771999454,44.6414676869176,58.9616874684391,0.4845819771948,-125.090202646629,0.0668896321070234,0.00752907270443062,0.00190198798866429,0.00359012424542753,0.0014263805174712,0.00264954370818177,0.00531637406061655,0.00177550661876518
0.920383759150027,0.109353573213725,0.926883450386849,0.00200434829968989,0.196946806298161,122.42697539238,-0.801077409942865,53.6739000964213,58.9637627721499,0.0983318481183088,-122.363671730613,0.0702341137123746,0.00904186191480259,0.00209672209418906,0.0036174504974078,0.00141123517564454,0.00252280279154139,0.00553634892381377,0.00196810967377338
0.920387915560528,0.109349449169102,0.926878678617805,0.00316113662766685,0.185883091248782,122.424971208874,-0.697292833570243,60.9908000306016,58.9648593803409,-0.296625751461678,-115.051560769378,0.0735785953177257,0.0107506157487098,0.00227299572414838,0.00359304800715966,0.00143163749843642,0.00238146970763586,0.00562804700609044,0.00225526785820964
0.920392849621094,0.109346689804001,0.926870915613992,0.00430834417425388,0.167975956584291,122.42306865759,-0.565769127434071,66.1683778451049,58.9649289678604,-0.686390861379881,-103.276885992133,0.0769230769230769,0.0124063171861723,0.00240572684736483,0.00353618916883323,0.00148776068597653,0.00222106812811379,0.00558403013115019,0.00259976307786674
0.920395115557082,0.109346289252105,0.926860086366104,0.00532551340534671,0.14372954593462,122.421322431947,-0.410064283220721,68.8832828852838,58.963962765868,-1.05703819654893,-87.3846755121556,0.0802675585284281,0.0137658331055969,0.00247937252781661,0.00347224931012478,0.00157442884552867,0.00204362960521372,0.00541891394305075,0.00295735662718847
0.920389037024601,0.109348253184723,0.92684619242733,0.00624823236587376,0.113998754802114,122.419789835312,-0.235160227794844,68.8947566960615,58.9619845296681,-1.39462195132328,-67.902490895035,0.0836120401337793,0.0146285293972249,0.00249022208543348,0.00342877246731518,0.00168205128066105,0.00185845192961845,0.0051666918127951,0.00328306909213445
0.920375067125601,0.109352020751172,0.926829280577772,0.00709837456777071,0.0797892297945484,122.418526395243,-0.0466147839779441,66.025080104381,58.9590351882298,-1.68584804549995,-45.4322954256424,0.0869565217391304,0.0148628894285212,0.00244632457331546,0.00343124193586003,0.0017981839528794,0.00168150517494176,0.00487480159148728,0.00353694135381435
0.920372992011353,0.109355354852115,0.926809531634327,0.00784056706341697,0.042544542164672,122.41758185631,0.148349054867523,60.2855944932049,58.9552062476188,-1.91945795981006,-20.791313083767,0.0903010033444816,0.0144255460883258,0.00236578368412515,0.00349892422819619,0.0019094561414391,0.00153316540420011,0.00459624296557002,0.00368943147376792
0.92040288062627,0.109355827607844,0.92678715933759,0.00842967656019807,0.00380328510610247,122.417003918957,0.342154939138915,51.7353010986921,58.9506013135295,-2.08478998979744,5.15640104146356,0.0936454849498328,0.0133670606885702,0.00227334256213199,0.00364158097641477,0.00200386211702149,0.00143427580254891,0.00438000590201575,0.00372589004444189
