Point_X,Point_Y,HandTra,HandVel,HandAcc,ElbowTra,ElbowVel,ElbowAcc,ShoulderTra,ShoulderVel,ShoulderAcc,TimeRe,BR,Tlh,Tlt,BI,DA,DP,PC
0.91503,0.109554,0.921561934452654,0.000391087974920195,0.0330807709655699,123.023013203139,-0.270542592934271,26.2851155673961,57.221631944203,-2.06501906399014,-35.1047850999822,0,0.016756287132198,0.00206160821425836,0.00457533693764781,0.00181988056941604,0.00242546317834696,0.00611115379941582,0.00308921382766864
0.915029539638616,0.109552795891124,0.921561875659125,0.000565984762684338,0.0299499976914515,123.022960026435,-0.249820570213565,28.3158853017348,57.215176897727,-2.24052629519184,-10.7227681399529,0.00334448160535117,0.014418706511325,0.00192730225388665,0.00517652910954132,0.00194996976278508,0.00213224909395784,0.00615593075600093,0.00316678545739472
0.915029148301785,0.10955215668909,0.921561952684979,0.000715078476070353,0.0251541988146634,123.022879392431,-0.218762418218396,29.1606936508892,57.2079998132308,-2.33458833698238,14.3299363952247,0.00668896321070234,0.0122448125111407,0.00179521645335378,0.00585360452928565,0.00206178916173947,0.00185631625235939,0.00617288362700274,0.00324787185198269
0.915028887697309,0.109551919647891,0.921562161190729,0.000833256649145418,0.0189928869431468,123.022761313948,-0.178653941901096,28.7707878544079,57.2003675303276,-2.34789849326435,39.1734233528675,0.0100334448160535,0.0105410292899551,0.00168147034545451,0.00656681411739222,0.00214382452437196,0.00163137491135273,0.00613497709799031,0.00332649128664286
0.915028819532989,0.109551922021519,0.921562496836888,0.000915406815976712,0.011765574684843,123.022595803806,-0.130780946213998,27.0974151518392,57.1925468886303,-2.2811500679403,62.9277875802926,0.0133779264214047,0.0095739023394615,0.00159939709622405,0.00726144498403921,0.00218990558764042,0.00148446865059752,0.00601659404774159,0.00338934652111361
0.915029005516341,0.109552001064121,0.921562955283952,0.000956416505334587,0.00377177479069651,123.022372874838,-0.076429237457454,24.0918229414509,57.1848047277388,-2.13503637168716,84.7131241010321,0.0167224080267559,0.00952806527948148,0.00155736632504668,0.00787488294561227,0.00219963999918173,0.00143193478596508,0.00579877596234301,0.00341867107693073
0.915029442511123,0.109552029187559,0.921563528849021,0.000949970988462214,-0.00465654150000547,123.022085379733,-0.0171905919046686,19.7412842040323,57.1774048976153,-1.91178833092313,103.68952467336,0.020066889632107,0.0104784674095132,0.001557612041115,0.00834429432615178,0.00217787466856347,0.00147758221914407,0.00547388472447277,0.00339623954000617
0.915029880651877,0.109552012578104,0.921564197127633,0.000885180970468097,-0.0130638990412024,123.021736976766,0.0441790044703386,14.1701485500135,57.1705998727089,-1.61948746957926,119.169267840921,0.0234113712374582,0.0123759933889596,0.00159587663465763,0.00861676503954886,0.00213361271129276,0.00161257592706181,0.00504840679668211,0.00330800084985664
0.915030028408382,0.109551988577194,0.921564936469947,0.000751758501964308,-0.0209659601275993,123.021334115681,0.104635904650386,7.53890216217789,57.1646374556751,-1.26771736164517,130.509805416065,0.0267558528428094,0.0150513346106145,0.00166223513491719,0.00865738568834703,0.0020784621030533,0.00181744642536359,0.00454399807971879,0.00314813901770737
0.915029943089375,0.109551981049268,0.921565718711581,0.000574060056159527,-0.0278887922859612,123.020887796057,0.160914844909282,0.0806138748745209,57.1597251147813,-0.868332911936234,137.252812798833,0.0301003344481605,0.0182317046611036,0.0017427598782055,0.0084555226096582,0.00202497865749002,0.00206532290833626,0.00399677140735439,0.00292203431196862
0.915030008808781,0.109552001232238,0.921566511458677,0.000408898710431755,-0.0333682122126762,123.020413280014,0.209542942851111,-7.90364765415876,57.1560325301971,-0.435316942252316,139.112558555908,0.0334448160535117,0.0215736637373877,0.00182199376786526,0.00802792822662279,0.00198493857409268,0.00232632128569191,0.00345400648085877,0.00264716278452097
0.915030456920735,0.109552043005841,0.92156728174468,0.000310815689168401,-0.0369701813494485,123.01992648489,0.247145135952946,-16.0933045064005,57.1537066165289,0.0168348780004359,135.893148526781,0.0367892976588629,0.0247096595711403,0.00188589458586773,0.00741658184374758,0.00196777263793869,0.00257253116749786,0.00296853503095569,0.00235122982918735
0.915030920219823,0.10955203917838,0.921567995120113,0.000321599907336276,-0.0383684189520594,123.019445105039,0.270729419450229,-24.1066469992815,57.1528171540193,0.472067377502117,127.699800198003,0.040133779264214,0.0272857081184299,0.00192438995736441,0.00668449205021745,0.00197945068626448,0.00278151805157018,0.00259398645835904,0.00206917046940246
0.915030921343629,0.109551919187626,0.921568616986002,0.00047664055051973,-0.0372689826382453,123.018987057874,0.277438613592029,-31.5486618479141,57.1534130351166,0.914007169297182,114.717293727441,0.0434782608695652,0.0290117495826048,0.00193368208871232,0.00590581816916898,0.00202167371027275,0.00293987803764292,0.00237733561351633,0.00183713366182762
0.915030463777772,0.109551811477933,0.921569116286436,0.00074434235591404,-0.0335296903014749,123.018566851829,0.265333621640283,-38.0343224608838,57.1554775935496,1.32693895984033,97.3486482194048,0.0468227424749164,0.0296897084595888,0.00191732850449826,0.00515779047369409,0.00209153198801001,0.00304404322861119,0.00235412064881736,0.00168715303428864
0.91502998229451,0.109552022978718,0.921569465143733,0.00103303007698154,-0.0271444893313667,123.01819593736,0.233298880348839,-43.1875627883479,57.1589353574495,1.69573783103354,76.1926397583844,0.0501672240802676,0.0292397803637484,0.00188619627272595,0.00450869343135067,0.00218182258227017,0.00310029288821637,0.00254358088066955,0.00164086098231915
0.915029814294763,0.10955273009346,0.92156963830359,0.00126758365970845,-0.0181809724781925,123.017882999618,0.180755347190324,-46.6597753921014,57.1636864635665,2.00618479159564,51.9158552941543,0.0535117056856187,0.0277059948003436,0.00185711089002443,0.00401171561384865,0.00228152260039464,0.00312240004632714,0.0029461902545292,0.00170557707276306
0.915029909159574,0.109553637876303,0.921569619159173,0.00143723734353957,-0.00694376434899409,123.017627572773,0.108871336153668,-48.1958323572144,57.1695542184597,2.24710898584141,25.3945389948475,0.0568561872909699,0.0252469191831038,0.00185021828677669,0.00369760160206797,0.00237718259443321,0.00312856605136231,0.00354401538040556,0.00187211575644087
0.915030127937089,0.109554353373968,0.921569393361844,0.00154477000417539,0.00620267634459007,123.017426772216,0.019269461441126,-47.5676672999956,57.1763431666557,2.40820061653203,-2.44642129837077,0.0602006688963211,0.0221178865790299,0.00188564474178342,0.00357430290230978,0.00245416319252383,0.00313743368356835,0.00430164707530097,0.00211533570355693
0.91503024548352,0.109554543851606,0.921568953621889,0.00158763926068507,0.0207370269797219,123.017269727226,-0.0850368487370307,-44.6705432603767,57.1838182253158,2.48279254244563,-30.6193300406417,0.0635451505016722,0.0186333703474489,0.0019797820968684,0.00362797682289893,0.00249862157175179,0.00316432153570008,0.00517151972668228,0.00239793307771427
0.915029962683936,0.109553928353958,0.921568298711572,0.0015587335889143,0.0360032573604032,123.017138708812,-0.199839768553039,-39.5056413779899,57.1917102821207,2.46734601059654,-58.0825634241111,0.0668896321070234,0.0151367072203819,0.00214172337772042,0.00382825411908882,0.0024991887250205,0.0032181052574333,0.00609720687612936,0.00267556206641091
0.915029153050084,0.109552511561245,0.921567429277068,0.00145192168090092,0.0513127980331183,123.017013697522,-0.320520307310618,-32.1341605000757,57.1997448432602,2.36006558145038,-83.8147312423634,0.0702341137123746,0.0119524356708154,0.00237098411792543,0.0041353639117894,0.00244879016641695,0.00329952383184835,0.0070213743430345,0.00290455585325889
0.915028263822019,0.109551228919524,0.921566351461418,0.00126477187512352,0.0658847658442888,123.016867896427,-0.441238925475071,-22.8027504372792,57.2076333991267,2.16453702601071,-106.866510031387,0.0735785953177257,0.00936077060230189,0.00265583532456715,0.00450724531305028,0.00234604746081387,0.00340083016711226,0.00788858492107483,0.00304837288161826
0.915027828876334,0.109551135091857,0.921565072495638,0.00100051662550689,0.0789226918960125,123.016673155533,-0.555901045046601,-11.8036045488946,57.2150858540492,1.88568307215653,-126.313672489578,0.0769230769230769,0.00756149687002996,0.00297442703266456,0.00490730032573332,0.00219594848680564,0.00350745250771628,0.00865223056701566,0.00308426683103843
0.915027873379618,0.109552106344177,0.921563599005622,0.00074360949173495,0.0896847193712029,123.016401878595,-0.658323680314021,0.445221076166579,57.2218333187239,1.53233389017754,-141.403344994519,0.0802675585284281,0.00666397503311723,0.00329625672196894,0.00530851008047985,0.00201017680545308,0.00360055394656752,0.00927502908974448,0.00300677553135996
0.915028004386224,0.109553050426552,0.921561937118849,0.000645245400879299,0.0974739191702636,123.016026925988,-0.742251355330139,13.4221950252684,57.2276243454382,1.11653220537236,-151.523559424143,0.0836120401337793,0.00667697584660177,0.00358653729037583,0.00569674579994865,0.00180604913734506,0.00366095066761766,0.00973189725519747,0.00282888374794445
0.915027961802673,0.109553219650428,0.921560090788283,0.00080291801182815,0.101670492167514,123.015524278445,-0.801830341087349,26.5775040783047,57.2322281159023,0.651496253792578,-156.168341723582,0.0869565217391304,0.00751661864095538,0.00381057973721086,0.00606997346758913,0.00160504965482401,0.00367291330471862,0.0100085680190232,0.00257985090379796
0.915027938811856,0.109553031198955,0.921558057227652,0.00114036931275066,0.10189115682863,123.014879611258,-0.832467243154863,39.2826665341071,57.2354765691443,0.153814852217613,-155.149415232364,0.0903010033444816,0.00902141913759396,0.00393905973643566,0.00643562764397842,0.00143038146985162,0.0036276456040067,0.0101002322089366,0.00230030055496204
0.915028182195205,0.109553083196641,0.921555831877685,0.0015499693546712,0.0978172591209122,123.014081358061,-0.829943861762745,50.8958921872176,57.2372183791212,-0.359215363630064,-148.358712586701,0.0936454849498328,0.0109749682360254,0.00395274099090337,0.00680600340410045,0.00130413397968952,0.00352560349015647,0.010009302345745,0.00203544211486167
0.915028404059439,0.10955326791838,0.921553403030051,0.00196157822309848,0.0894182174737352,123.01313145158,-0.7920536765037,60.8062178811768,57.2373722642246,-0.869489963757909,-135.973019810348,0.096989966555184,0.0131347354239963,0.00384598448454421,0.00719328048373472,0.00124425369419976,0.00337709385885945,0.00974309378923871,0.00182738373285944
0.915027896287756,0.109552922501003,0.921550753350083,0.0023345590837421,0.07689021730283,123.012042450968,-0.718173858894808,68.4269777479987,57.2359120811628,-1.35826933566454,-118.393339002864,0.100334448160535,0.0152562106835684,0.00362865672722403,0.00760391135099709,0.00126203801761311,0.00320143269827986,0.00931274824289434,0.00170871620844984
0.915026587557475,0.10955171925033,0.921547863944906,0.00263414697716666,0.0605622460185015,123.010833292911,-0.608772799354906,73.2263589002909,57.232844278061,-1.80737420606132,-96.1295693566585,0.103678929765886,0.017123733331435,0.00332548520266874,0.00803592484196957,0.00136008476658715,0.0030238305894448,0.00873216087245116,0.00169712818654978
0.915026332454388,0.109550370951211,0.921544711743066,0.00284065716090436,0.041139704125445,123.009541011677,-0.467434271910127,74.8335900865953,57.228267721139,-2.20034128055242,-69.9971962589938,0.107023411371237,0.018566729511196,0.00297388946279416,0.00847626881216326,0.00153143607182427,0.00287173552740358,0.00801961333297312,0.00179360005732539
0.915028983025673,0.109549725708519,0.92154127334067,0.00293769528205142,0.0194133160212551,123.008206676928,-0.29848082563201,72.9221994763113,57.2223028890356,-2.52126382469331,-40.8788868236722,0.110367892976589,0.0194772804613721,0.00261919095210661,0.00890180864559339,0.00175996195967769,0.00276992602193094,0.00719898555550651,0.00198320824831395
0.915031198632714,0.109549805560971,0.921537531706669,0.00291614017056112,-0.00359840944837109,123.006881341281,-0.108592197727134,67.3760424574759,57.2151357933122,-2.75770020917414,-9.81200650042575,0.11371237458194,0.0198167718495363,0.00230850508213405,0.00928203488000195,0.00202227482854039,0.00273602419557881,0.00630127685055231,0.00223931677021506
